1	603106	恒银金融	11.93	0.32	2.76	74326	89046579	7.75	12.40	11.50	11.59	11.61	0.34	1.17	5.70	101.63	2.21	3674440094	1555075540	-5.24%	15.15%	0.00	2017-09-20	2019-05-29 15:00:00	74326	
1	600519	贵州茅台	911.91	23.91	2.69	65647	5963755520	4.16	924.95	888.01	888.01	888.00	-0.01	1.32	0.52	25.52	9.23	1145539302062	1145539309357	15.53%	52.24%	-0.01	2001-08-27	2019-05-29 15:00:00	65647	
1	601598	中国外运	4.99	0.13	2.67	451569	222846834	4.73	5.03	4.80	4.88	4.86	0.20	2.17	3.34	15.87	1.35	36930009642	6744669478	-5.67%	2.04%	0.20	2019-01-18	2019-05-29 15:00:00	451569	
1	603283	XD赛腾股	19.39	0.50	2.65	37038	71507622	7.09	19.82	18.48	18.92	18.89	0.05	1.45	9.03	21.57	4.30	3155991922	795325422	2.21%	11.5%	0.05	2017-12-25	2019-05-29 15:00:00	37038	
1	600460	士兰微	17.90	0.46	2.64	1592215	2823090368	6.59	18.28	17.13	17.20	17.44	0.11	1.24	12.14	253.07	6.81	23485902390	23485902426	59.82%	120.44%	-0.11	2003-03-11	2019-05-29 15:00:00	1592215	
1	603060	国检集团	26.50	0.68	2.63	8353	21994427	4.45	26.75	25.60	25.71	25.82	-0.23	1.54	1.31	68.22	4.90	5830000000	1691428750	12.19%	40.14%	-0.15	2016-11-09	2019-05-29 15:00:00	8353	
1	601865	福莱特	11.09	0.28	2.59	309080	341820832	7.40	11.40	10.60	10.70	10.81	0.00	1.47	20.61	49.50	5.38	21625500298	1663500023	48.46%	285.07%	0.00	2019-02-15	2019-05-29 15:00:00	309080	
1	601799	星宇股份	73.19	1.79	2.51	8232	59885324	5.52	74.46	70.52	70.52	71.40	-0.11	0.94	0.30	29.65	4.74	20211802104	20211802104	25.99%	55.72%	-0.03	2011-02-01	2019-05-29 15:00:00	8232	
1	600584	长电科技	15.53	0.38	2.51	1794213	2791313408	7.46	16.15	15.02	15.40	15.15	0.65	1.65	18.22	-	2.07	24892641411	15290371837	15.72%	88.7%	0.06	2003-06-03	2019-05-29 15:00:00	1794213	
1	600141	兴发集团	10.80	0.26	2.47	148472	157242184	3.89	10.80	10.39	10.41	10.54	0.93	1.42	2.08	41.70	1.19	7853553081	7707387650	-3.14%	6.72%	0.37	1999-06-16	2019-05-29 15:00:00	148472	
1	603595	东尼电子	23.23	0.56	2.47	15116	35515201	8.51	24.45	22.52	22.68	22.67	-0.09	3.26	2.17	-	5.56	4644870001	1618911305	-43.51%	-26.3%	0.00	2017-07-12	2019-05-29 15:00:00	15116	
1	600867	通化东宝	14.70	0.34	2.37	268620	389170352	5.43	14.88	14.10	14.24	14.36	0.14	1.75	1.37	27.32	6.51	29899630812	28720002323	-1.14%	6.75%	0.07	1994-08-24	2019-05-29 15:00:00	268620	
1	600720	祁连山	8.65	0.19	2.25	105819	91543677	4.02	8.74	8.40	8.43	8.46	0.12	1.19	1.36	130.36	1.16	6714910643	6713806955	6.13%	35.37%	0.12	1996-07-16	2019-05-29 15:00:00	105819	
1	601811	新华文轩	13.30	0.29	2.23	76700	100923367	3.92	13.39	12.88	12.96	13.01	0.23	1.75	3.85	18.94	1.83	16410085535	2647955225	7.78%	45.67%	0.15	2016-08-08	2019-05-29 15:00:00	76700	
1	600641	万业企业	11.14	0.24	2.20	45601	50465441	3.30	11.21	10.85	10.85	10.90	0.00	1.32	0.57	10.77	1.46	8980608729	8980608774	4.4%	22.96%	0.00	1993-04-07	2019-05-29 15:00:00	45601	
1	603877	太平鸟	17.72	0.38	2.19	17176	30116540	3.11	17.77	17.23	17.23	17.34	0.34	1.16	0.86	24.60	2.42	8519054466	3552749821	-5.64%	-2.37%	0.06	2017-01-09	2019-05-29 15:00:00	17176	
1	600025	华能水电	3.87	0.08	2.11	229597	88380904	3.17	3.89	3.77	3.79	3.79	0.00	2.18	0.26	21.65	1.55	69659997940	34551358978	8.4%	23.25%	0.00	2017-12-15	2019-05-29 15:00:00	229597	
1	600459	贵研铂业	17.03	0.35	2.10	285078	485493760	4.08	17.35	16.67	16.72	16.68	0.24	1.47	6.51	57.62	2.41	7454167728	7454167813	14.37%	50.31%	0.12	2003-05-16	2019-05-29 15:00:00	285078	
1	601318	中国平安	79.78	1.59	2.03	968273	7677708288	4.86	80.98	77.18	77.50	78.19	-0.21	1.53	0.89	8.01	2.52	1458397637375	864229966650	10.21%	44.58%	-0.10	2007-03-01	2019-05-29 15:00:00	968273	
1	601908	京运通	3.53	0.07	2.02	221205	78274685	4.34	3.61	3.46	3.46	3.46	-0.28	0.86	1.11	-	1.02	7043400827	7035352410	-14.11%	15.36%	-0.28	2011-09-08	2019-05-29 15:00:00	221205	
1	603008	喜临门	10.72	0.21	2.00	40608	43276830	4.09	10.84	10.41	10.55	10.51	0.19	1.38	1.27	45.08	1.83	4232875582	3425683285	6.45%	13.8%	-0.09	2012-07-17	2019-05-29 15:00:00	40608	
1	600497	驰宏锌锗	4.74	0.09	1.94	390344	185306702	3.01	4.80	4.66	4.66	4.65	0.00	1.54	0.91	16.60	1.68	24132720867	20428916671	-11.57%	16.46%	0.00	2004-04-20	2019-05-29 15:00:00	390344	
1	600703	三安光电	11.07	0.21	1.93	1368764	1529385456	4.51	11.40	10.91	11.01	10.86	0.09	1.01	3.36	18.17	2.06	45148162708	45148162708	-21.1%	-0.54%	-0.09	1996-05-28	2019-05-29 15:00:00	1368764	
1	601066	中信建投	23.97	0.44	1.87	524153	1257604384	4.97	24.58	23.41	23.55	23.53	0.08	1.05	13.10	30.80	4.14	183283848905	9587999725	8.31%	173.01%	0.00	2018-06-20	2019-05-29 15:00:00	524153	
1	600516	方大炭素	18.08	0.33	1.86	485981	883441408	4.96	18.48	17.60	17.68	17.75	0.06	1.54	2.74	11.46	2.44	32677672136	32043588568	-19.47%	6.67%	0.00	2002-08-30	2019-05-29 15:00:00	485981	
1	603180	金牌厨柜	56.42	0.99	1.79	5888	33115323	2.71	56.77	55.27	55.45	55.43	0.04	1.05	3.20	49.89	3.83	3808349876	1039057260	-20.29%	3.31%	-0.16	2017-05-12	2019-05-29 15:00:00	5888	
1	600547	山东黄金	30.47	0.52	1.74	166391	499904192	3.04	30.47	29.56	29.72	29.95	0.40	1.19	1.15	46.11	3.08	67460831655	44227225454	-6.04%	-0.1%	0.00	2003-08-28	2019-05-29 15:00:00	166391	
1	601138	工业富联	13.63	0.23	1.72	395336	536662496	3.73	13.75	13.25	13.29	13.40	-0.07	1.54	3.54	23.53	3.56	270480313385	15236836902	-9.62%	17.5%	0.00	2018-06-08	2019-05-29 15:00:00	395336	
1	600079	人福医药	10.29	0.17	1.68	125336	128155191	4.55	10.41	9.95	10.08	10.12	-0.39	1.32	0.97	20.16	1.50	13929617216	13233444737	-5.86%	5%	-0.10	1997-06-06	2019-05-29 15:00:00	125336	
